56.298313,-0.360000,3.753221
56.113789,-0.350000,7.494140
56.511658,-0.350000,11.261584
56.212875,-0.340000,15.009109
56.376671,-0.370000,18.767553
56.262417,-0.370000,22.518381
56.248260,-0.360000,26.268267
56.412060,-0.360000,30.029070
56.163330,-0.350000,33.773293
56.192146,-0.340000,37.519432
56.255341,-0.360000,41.269791
56.212875,-0.370000,45.017319
56.163330,-0.350000,48.761539
56.212875,-0.350000,52.509068
56.212875,-0.350000,56.256592
56.298313,-0.340000,56.256592
56.113789,-0.360000,56.256592
56.277584,-0.350000,56.240986
56.454529,-0.350000,56.257095
56.390827,-0.350000,56.258041
56.462112,-0.360000,56.271355
56.128448,-0.360000,56.263363
56.269497,-0.350000,56.253857
56.219952,-0.370000,56.257633
56.319546,-0.350000,56.266125
56.362518,-0.360000,56.273273
56.042000,-0.330000,56.261883
56.254833,-0.360000,56.267982
56.425713,-0.340000,56.282169
56.333702,-0.320000,56.290222
56.184563,-0.350000,56.282639
56.205292,-0.340000,56.288738
56.375660,-0.360000,56.295277
56.418633,-0.350000,56.292885
56.347855,-0.360000,56.290020
56.397400,-0.320000,56.285706
56.631474,-0.360000,56.319237
56.403973,-0.360000,56.328205
56.369087,-0.350000,56.338146
56.333702,-0.360000,56.339092
56.567772,-0.360000,56.352776
56.305389,-0.350000,56.370338
56.383244,-0.360000,56.378899
56.446945,-0.340000,56.380314
56.311962,-0.350000,56.378864
56.276066,-0.320000,56.384964
56.404476,-0.350000,56.398247
56.511150,-0.340000,56.407280
56.454529,-0.350000,56.409672
56.397400,-0.360000,56.412975
56.412060,-0.350000,56.413952
56.255341,-0.350000,56.388874
56.454529,-0.360000,56.392246
56.482838,-0.360000,56.399830
56.241184,-0.360000,56.393665
56.121368,-0.340000,56.363907
56.198719,-0.370000,56.356796
56.305893,-0.350000,56.351639
56.234108,-0.350000,56.337452
56.347855,-0.360000,56.339844
56.482838,-0.340000,56.353630
56.362518,-0.340000,56.350830
56.383244,-0.340000,56.342300
56.234108,-0.360000,56.327610
56.297302,-0.340000,56.320934
56.383244,-0.360000,56.319016
56.462112,-0.360000,56.332802
56.340778,-0.360000,56.325214
56.170406,-0.350000,56.304386
56.340778,-0.350000,56.311024
56.370102,-0.370000,56.327602
56.604679,-0.360000,56.354668
56.397400,-0.360000,56.360767
56.519241,-0.340000,56.379772
56.390827,-0.360000,56.382637
56.354427,-0.340000,56.374077
56.362518,-0.350000,56.374081
56.482838,-0.360000,56.380722
56.333702,-0.360000,56.387356
56.283649,-0.350000,56.386448
56.277584,-0.350000,56.379402
56.405487,-0.370000,56.375626
56.156757,-0.360000,56.363358
56.377178,-0.350000,56.377144
56.498005,-0.340000,56.387627
56.171417,-0.360000,56.374382
56.377178,-0.350000,56.359215
56.177990,-0.360000,56.344589
56.348866,-0.350000,56.333233
56.364033,-0.360000,56.331444
56.328140,-0.360000,56.329693
56.348866,-0.370000,56.328785
56.427734,-0.340000,56.325111
56.441891,-0.370000,56.332325
56.427227,-0.360000,56.341900
56.469696,-0.320000,56.354702
56.539967,-0.340000,56.363667
56.341282,-0.360000,56.375973
56.277584,-0.350000,56.369331
56.546539,-0.360000,56.372566
56.426216,-0.350000,56.389553
56.205292,-0.360000,56.378094
56.276573,-0.360000,56.384663
56.403973,-0.360000,56.388340
56.397400,-0.340000,56.390564
56.184563,-0.360000,56.380993
56.553619,-0.350000,56.394646
56.226524,-0.360000,56.381229
56.588501,-0.360000,56.391003
56.383244,-0.380000,56.388069
56.475254,-0.350000,56.388439
56.247757,-0.350000,56.368958
56.247757,-0.360000,56.362720
56.411556,-0.340000,56.371651
56.510139,-0.360000,56.369221
56.446438,-0.360000,56.370567
56.304379,-0.340000,56.377178
56.361000,-0.350000,56.382809
56.453518,-0.360000,56.386108
56.319546,-0.350000,56.380917
56.397400,-0.340000,56.395103
56.460594,-0.360000,56.388901
56.397400,-0.350000,56.400291
56.496994,-0.350000,56.394192
56.254833,-0.360000,56.385632
56.354427,-0.330000,56.377575
56.261913,-0.340000,56.378521
56.269497,-0.360000,56.379967
56.403973,-0.360000,56.379463
56.319546,-0.350000,56.366756
56.531879,-0.350000,56.372452
56.375660,-0.360000,56.377205
56.538956,-0.360000,56.389065
56.382740,-0.360000,56.384350
56.396389,-0.380000,56.389473
56.375660,-0.340000,56.388023
56.311455,-0.350000,56.378086
56.382740,-0.340000,56.377110
56.495480,-0.350000,56.377007
56.240173,-0.360000,56.376030
56.531879,-0.370000,56.387859
56.119854,-0.350000,56.378391
56.425205,-0.360000,56.388775
56.276066,-0.370000,56.380245
56.347855,-0.360000,56.382133
56.389816,-0.370000,56.372665
56.397400,-0.380000,56.374111
56.369087,-0.340000,56.362789
56.681526,-0.340000,56.382706
56.254833,-0.360000,56.373272
56.446438,-0.360000,56.377987
56.261406,-0.340000,56.374649
56.723488,-0.350000,56.397366
56.538956,-0.350000,56.400265
56.369087,-0.360000,56.408859
56.354427,-0.350000,56.397030
56.042000,-0.340000,56.391838
56.254833,-0.360000,56.380478
56.546539,-0.370000,56.398510
56.496994,-0.370000,56.408455
56.403973,-0.360000,56.409401
56.524296,-0.350000,56.417858
56.311455,-0.340000,56.414017
56.617317,-0.360000,56.409737
56.396896,-0.360000,56.419209
56.361000,-0.340000,56.413517
56.340271,-0.340000,56.418774
56.710342,-0.350000,56.417896
56.383244,-0.360000,56.407516
56.191135,-0.360000,56.395653
56.304379,-0.360000,56.392319
56.425205,-0.330000,56.417866
56.347855,-0.360000,56.424068
56.362011,-0.370000,56.411762
56.432789,-0.340000,56.407482
56.532383,-0.340000,56.416042
56.504074,-0.360000,56.414696
56.488907,-0.340000,56.426525
56.432789,-0.360000,56.414227
56.476269,-0.360000,56.419514
56.476269,-0.350000,56.427197
56.488907,-0.360000,56.437107
56.290222,-0.380000,56.409100
56.383244,-0.370000,56.409100
56.453518,-0.360000,56.426586
56.397400,-0.360000,56.432789
56.518227,-0.360000,56.438988
56.596085,-0.310000,56.455540
56.404476,-0.340000,56.458370
56.312973,-0.330000,56.450382
56.439362,-0.360000,56.444180
56.418633,-0.360000,56.438484
56.325611,-0.360000,56.427601
56.346340,-0.350000,56.421833
56.197201,-0.360000,56.403233
56.392345,-0.350000,56.397636
56.495480,-0.340000,56.398075
56.355438,-0.340000,56.402424
56.625408,-0.340000,56.418571
56.490421,-0.350000,56.421032
56.341282,-0.330000,56.417294
56.255341,-0.370000,56.399765
56.426216,-0.350000,56.388439
56.412060,-0.340000,56.388943
56.120358,-0.340000,56.376102
56.269497,-0.370000,56.364773
56.511658,-0.370000,56.370975
56.446945,-0.350000,56.379066
56.646137,-0.350000,56.399052
56.390827,-0.330000,56.411961
56.163330,-0.340000,56.396690
56.397400,-0.330000,56.390152
56.270508,-0.350000,56.384487
56.455032,-0.360000,56.373127
56.462112,-0.350000,56.371239
56.476269,-0.360000,56.380238
56.646137,-0.360000,56.406292
56.476269,-0.360000,56.409626
56.532890,-0.360000,56.417683
56.426216,-0.350000,56.438072
56.533394,-0.340000,56.455669
56.654224,-0.360000,56.465172
56.355438,-0.360000,56.459072
56.575356,-0.360000,56.454357
56.446945,-0.350000,56.458103
56.369087,-0.330000,56.471817
56.396896,-0.340000,56.471786
56.120358,-0.340000,56.461777
56.411049,-0.340000,56.458847
56.396389,-0.350000,56.454464
56.395378,-0.350000,56.449074
56.396389,-0.360000,56.432423
56.125919,-0.350000,56.409065
56.339260,-0.340000,56.396156
56.353416,-0.350000,56.391300
56.510139,-0.360000,56.389751
56.311455,-0.360000,56.366898
56.126930,-0.340000,56.351669
56.340271,-0.350000,56.335995
56.361000,-0.350000,56.330265
56.332687,-0.360000,56.327839
56.319546,-0.350000,56.322681
56.504074,-0.360000,56.348263
56.383244,-0.340000,56.346409
56.255341,-0.350000,56.337002
56.248260,-0.350000,56.327198
56.277584,-0.330000,56.319279
56.305389,-0.340000,56.331242
56.056156,-0.340000,56.312370
56.340778,-0.360000,56.311527
56.099125,-0.360000,56.284126
56.184563,-0.330000,56.275669
56.319546,-0.340000,56.288506
56.120358,-0.350000,56.273846
56.403973,-0.350000,56.276711
56.290222,-0.340000,56.273876
56.254833,-0.350000,56.269566
56.297302,-0.340000,56.255779
56.367573,-0.340000,56.254734
56.403973,-0.360000,56.264645
56.261406,-0.360000,56.265522
56.375660,-0.360000,56.272060
56.418633,-0.340000,56.279610
56.609737,-0.380000,56.316517
56.325611,-0.350000,56.315506
56.468178,-0.360000,56.340111
56.488907,-0.360000,56.360401
56.346340,-0.330000,56.362186
56.425205,-0.360000,56.382511
56.538956,-0.350000,56.391506
56.418129,-0.340000,56.400036
56.730568,-0.360000,56.431755
56.481323,-0.370000,56.444023
56.574345,-0.360000,56.457809
56.418129,-0.360000,56.458752
56.353416,-0.360000,56.464886
56.616814,-0.350000,56.480961
56.289719,-0.360000,56.472366
56.560192,-0.360000,56.469063
56.623890,-0.360000,56.488949
56.411049,-0.370000,56.485142
56.431778,-0.340000,56.481331
56.638046,-0.360000,56.500782
56.694164,-0.350000,56.518711
56.566257,-0.370000,56.520531
56.680008,-0.350000,56.537987
56.483849,-0.370000,56.521538
56.438351,-0.360000,56.518673
56.405487,-0.370000,56.507412
56.381729,-0.330000,56.504986
56.488400,-0.360000,56.513985
56.420151,-0.370000,56.500874
56.545025,-0.360000,56.517895
56.360493,-0.360000,56.504581
56.277584,-0.330000,56.481495
56.469696,-0.340000,56.485401
56.234612,-0.360000,56.472256
56.305893,-0.340000,56.450115
56.381729,-0.360000,56.429283
56.569290,-0.360000,56.429485
56.490421,-0.340000,56.416847
56.618835,-0.350000,56.425846
56.234612,-0.360000,56.412266
56.476772,-0.360000,56.417011
56.291740,-0.350000,56.411015
56.309940,-0.350000,56.399117
56.505085,-0.360000,56.404778
56.551594,-0.360000,56.405212
56.632992,-0.360000,56.423382
56.509632,-0.360000,56.438850
56.509632,-0.360000,56.441513
56.694164,-0.340000,56.472149
56.530869,-0.360000,56.487144
56.310444,-0.370000,56.482395
56.438351,-0.340000,56.473667
56.431778,-0.340000,56.469753
56.530869,-0.350000,56.463890
